,subject,metadata.category.set,metadata.category.len,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,valid_x,reasons_x,metadata.dims.product,metadata.dims_by_unit,valid_y,reasons_y,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,paths.source_mask.exc
1957,wss.3fedc734552e9dd5eab575381f101f5f,"{'Lamp', 'CeilingLamp'}",2.0,True,(),0.0218140767774049,True,(),"(3,)",[104.70757    8.725631  17.451262],True,(),True,(),True,(),15944.164359979226,[4800.00006732  400.00001325  800.0000265 ],True,(),True,11107.0,True,(),True,20718.0,True,(),True,(),
1958,wss.3ffae4454d205ac8bf23a820d8bbc1f8,"{'Carrot', 'FoodItem'}",2.0,True,(),0.0012418180861805,True,(),"(3,)",[ 6.763289 21.00324   6.048722],True,(),True,(),True,(),859.2269002859101,[ 5446.27999484 16913.29852072  4870.85996517],True,(),True,960218.0,True,(),True,19468.0,True,(),True,(),
1959,wss.400369fdca7608a531292d1fc01277d8,"{'Table', '_StanfordSceneDBModels', 'DiningTable', '_PilotStudyModels'}",4.0,True,(),0.0215246125798246,True,(),"(3,)",[164.01883  68.453    82.65581],True,(),True,(),True,(),928024.7994151093,[7620.05956631 3180.21984118 3840.06028882],True,(),True,3034207.0,True,(),True,18662.0,True,(),True,(),
1960,wss.40060ca118b6dd904d3df84a5eca1a73,{'Couch'},1.0,True,(),0.0310464540001573,True,(),"(3,)",[204.13757 106.06024  88.09897],True,(),True,(),True,(),1907420.1982757426,[6575.22981526 3416.17886537 2837.64999377],True,(),True,9879875.0,True,(),True,36329.0,True,(),True,(),
1961,wss.40063a7b95efd3e94e3ba00caff7aecc,{'Book'},1.0,True,(),0.0012703454935902,True,(),"(3,)",[38.554985  27.947601   5.0178647],True,(),True,(),True,(),5406.84624641072,[30349.99942499 22000.00011101  3950.00000025],True,(),True,37017.0,True,(),True,28479.0,True,(),True,(),
1962,wss.40071717c5d7ce2b4c302e425a8d781,{'Cabinet'},1.0,True,(),0.0045622546856914,True,(),"(3,)",[136.20706  101.791855  41.3698  ],True,(),True,(),True,(),573582.7330490416,[29855.20743223 22311.74320874  9067.84097998],True,(),True,257199.0,True,(),True,33085.0,True,(),True,(),
1963,wss.401d1543b0617914de2a9aaff52ac7,{'Microwave'},1.0,True,(),0.0028204982073522,True,(),"(3,)",[66.62595  49.969357 61.740143],True,(),True,(),True,(),205548.73417740464,[23622.05011382 17716.50018062 21889.80047534],True,(),True,784419.0,True,(),True,54674.0,True,(),True,(),
1964,wss.4030809eb34e18c6ffeb4ecfde76572d,{'Gun'},1.0,True,(),0.0037564011454582,True,(),"(3,)",[59.155952 29.577976 96.12825 ],True,(),True,(),True,(),168196.8802716444,[15748.03906966  7874.01953483 25590.51769969],True,(),True,1298371.0,True,(),True,27312.0,True,(),True,(),
1965,wss.40420f8c17ccc0d09b11da89c22111dd,"{'ChestOfDrawers', 'Dresser'}",2.0,True,(),0.025378642510488,True,(),"(3,)",[182.72623   77.405365  48.21942 ],True,(),True,(),True,(),682015.0197564524,[7200.00015464 3050.01991214 1899.99996966],True,(),True,28254.0,True,(),True,32565.0,True,(),True,(),
1966,wss.404ea3286002fe369174750cc2a009c3,{'ChestOfDrawers'},1.0,True,(),0.042831129467468,True,(),"(3,)",[ 81.446396  91.90147  116.35248 ],True,(),True,(),True,(),870903.3762972828,[1901.57011997 2145.67001017 2716.54008303],True,(),True,68902.0,True,(),True,45330.0,True,(),True,(),
1967,wss.40597e0ca3a8eca9a1cba95c26616410,"{'_Attributes', 'Truck'}",2.0,True,(),0.0140196385087573,True,(),"(3,)",[183.35443 195.43655 460.83673],True,(),True,(),True,(),16513695.83852765,[13078.39926725 13940.19894863 32870.7997508 ],True,(),True,9141540.0,True,(),True,49521.0,True,(),True,(),
1968,wss.405e820d9717e1724cb8ef90d0735cb6,{'PaperBox'},1.0,True,(),0.0083749138831863,True,(),"(3,)",[79.00047  40.959023 87.516594],True,(),True,(),True,(),283184.625494953,[ 9432.98893599  4890.67990087 10449.85001884],True,(),True,8308.0,True,(),True,41306.0,True,(),True,(),
1969,wss.405f308492a6f40d2c3380317c2cc450,{'Hammer'},1.0,True,(),0.0034704809092539,True,(),"(3,)",[25.277111   6.5583763 41.536446 ],True,(),True,(),True,(),6885.77933862816,[ 7283.46060991  1889.76008556 11968.49862774],True,(),True,90683.0,True,(),True,20833.0,True,(),True,(),
1970,wss.406851878e4d1ff4a4ca952caefe2daf,{'Refrigerator'},1.0,True,(),0.0238399594738116,True,(),"(3,)",[ 70.92388 162.11172  79.86387],True,(),True,(),True,(),918242.2068469863,[2975.00002372 6799.99981452 3350.00024173],True,(),True,21246.0,True,(),True,38262.0,True,(),True,(),
1971,wss.4070ebf8119da27c950db6b38aab1d59,{'TV'},1.0,True,(),0.0269677588814839,True,(),"(3,)",[84.40685 64.43595 29.78292],True,(),True,(),True,(),161984.40456300185,[3129.91711217 2389.36985024 1104.38988019],True,(),True,964406.0,True,(),True,51768.0,True,(),True,(),
1972,wss.407145e36fb9d4ac1f6a5b0146bf3030,{'Fish'},1.0,True,(),0.0729640299749527,True,(),"(3,)",[36.985683 20.860767 12.652765],True,(),True,(),True,(),9762.23723475867,[506.90296318 285.90480826 173.41099449],True,(),True,1079607.0,True,(),True,25682.0,True,(),True,(),
1973,wss.4075b78276e39db2f59ac8a5783023e7,"{'_StanfordSceneDBModels', '1Shelves'}",2.0,True,(),0.02594684141452,True,(),"(3,)",[124.54484   25.94684   46.704315],True,(),True,(),True,(),150927.0973123032,[4800.00004665  999.99994548 1800.00001749],True,(),True,467192.0,True,(),True,17224.0,True,(),True,(),
1974,wss.4075f824a267ee9a7b57656ad49daed,{'MediaPlayer'},1.0,True,(),0.0320025030339931,True,(),"(3,)",[54.17736  19.970074 43.97208 ],True,(),True,(),True,(),47574.53171548214,[1692.91008089  624.01600209 1374.02002441],True,(),True,486381.0,True,(),True,33818.0,True,(),True,(),
1975,wss.4081a12643033c4b161f36d4e309050,"{'_Attributes', 'Plant'}",2.0,True,(),0.0293436616076382,True,(),"(3,)",[478.4452  776.69147 483.86438],True,(),True,(),True,(),179806086.9840435,[16304.89086186 26468.79862457 16489.5706088 ],True,(),True,696391.0,True,(),True,48781.0,True,(),True,(),
1976,wss.4088f2056763a95752e986a5f722a6f,{'TrashBin'},1.0,True,(),0.0140891713037073,True,(),"(3,)",[50.3301   59.15522  60.015064],True,(),True,(),True,(),178682.13815583268,[3572.25410317 4198.63019086 4259.65890444],True,(),True,196222.0,True,(),True,44055.0,True,(),True,(),
1977,wss.40a8889a2be03fada973d654bf4e5d9,{'Refrigerator'},1.0,True,(),0.02263773797589,True,(),"(3,)",[ 81.49585  157.33228   79.331665],True,(),True,(),True,(),1017184.8881059831,[3599.99970345 6950.00004716 3504.39894147],True,(),True,206196.0,True,(),True,42652.0,True,(),True,(),
1978,wss.40b3243af3e3ace6168790cc311ab871,{'Rug'},1.0,True,(),0.0210121089749214,True,(),"(3,)",[176.78307     3.2262821 219.05522  ],True,(),True,(),True,(),124938.59473740606,[ 8413.39011762   153.54394477 10425.18960193],True,(),True,2003.0,True,(),True,17016.0,True,(),True,(),
1979,wss.40b750b16916406f240dccf3def00669,"{'Computer', 'Desktop'}",2.0,True,(),0.0241436267025989,True,(),"(3,)",[27.98874 54.35696 51.33732],True,(),True,(),True,(),78103.71670520544,[1159.25997137 2251.39995203 2126.33009251],True,(),True,4410379.0,True,(),True,38080.0,True,(),True,(),
1980,wss.40be95503c8cc0285ca3862a7efa6401,"{'Lamp', 'CeilingLamp'}",2.0,True,(),0.0077072270844924,True,(),"(3,)",[68.44867  45.929676 67.45403 ],True,(),True,(),True,(),212063.68176575057,[8881.10201628 5959.2996932  8752.04911708],True,(),True,10559999.0,True,(),True,47456.0,True,(),True,(),
1981,wss.40d4227c49152e32245318ed12f13c7,"{'_StanfordSceneDBModels', 'PianoKeyboard'}",2.0,True,(),0.0017610607684031,True,(),"(3,)",[107.72877    5.979576  24.919188],True,(),True,(),True,(),16052.252332667382,[61172.65907734  3395.43990036 14150.10114761],True,(),True,2279249.0,True,(),True,18844.0,True,(),True,(),
1982,wss.40e02427012e89035c5877763e96cb00,"{'MediaStorage', 'WallUnit'}",2.0,True,(),0.0382511587684336,True,(),"(3,)",[180.38965  224.4341    63.608154],True,(),True,(),True,(),2575213.5638039773,[4715.92641394 5867.38041999 1662.90789738],True,(),True,3581853.0,True,(),True,46439.0,True,(),True,(),
1983,wss.40e3dc7b95be393793eadf456456e21c,{'Helicopter'},1.0,True,(),0.0106566009658178,True,(),"(3,)",[556.5687  214.3863  660.77203],True,(),True,(),True,(),78843783.9939467,[52227.60069419 20117.6998827  62005.89025708],True,(),True,4440244.0,True,(),True,18349.0,True,(),True,(),
1984,wss.40f0d91382abe04b2396ca3dd50467ab,"{'_StanfordSceneDBModels', 'Vase'}",2.0,True,(),0.01138672713089,True,(),"(3,)",[27.328144 54.65629  27.328144],True,(),True,(),True,(),40818.81793227953,[2399.99990215 4799.99997995 2399.99990215],True,(),True,509816.0,True,(),True,35600.0,True,(),True,(),
1985,wss.40f60c204c9c7d9d6e410e3496b57bf3,{'_StanfordSceneDBModels'},1.0,True,(),0.0136133662897286,True,(),"(3,)",[38.148285 75.76233  23.75799 ],True,(),True,(),True,(),68665.41295284845,[2802.26684481 5565.28990608 1745.19582404],True,(),True,1521184.0,True,(),True,30076.0,True,(),True,(),
1986,wss.40f7d82bb5bbb83dbc6e92ada35e127c,{'Chair'},1.0,True,(),0.0286600189063753,True,(),"(3,)",[112.91106  65.40703  94.94448],True,(),True,(),True,(),701181.7983994536,[3939.67151134 2282.16981341 3312.78497443],True,(),True,15879869.0,True,(),True,25336.0,True,(),True,(),
1987,wss.40f9a6cc6b2c3b3a78060a3a3a55e18f,"{'_StanfordSceneDBModels', 'Mug', 'DrinkingUtensil'}",3.0,True,(),0.0013490545153792,True,(),"(3,)",[26.542648 18.40623  17.87875 ],True,(),True,(),True,(),8734.664812474204,[19675.00030385 13643.80000228 13252.80023615],True,(),True,69163.0,True,(),True,69147.0,True,(),True,(),
1988,wss.40fd8f0e8a0da01b729535b5093f5372,"{'WallArt', 'Picture'}",2.0,True,(),0.0897304003461295,True,(),"(3,)",[107.67993  87.48716   4.48652],True,(),True,(),True,(),42265.76085129646,[1200.03844388  975.00021913   49.99999981],True,(),True,16553.0,True,(),True,16566.0,True,(),True,(),
1989,wss.40ff424bfe4cd555ae25f6fe802a8997,"{'_StanfordSceneDBModels', 'Basket'}",2.0,True,(),0.0221011845127201,True,(),"(3,)",[47.47075  74.94556  47.470703],True,(),True,(),True,(),168887.5616828294,[2147.88261564 3391.02005853 2147.88048906],True,(),True,3789484.0,True,(),True,220038.0,True,(),True,(),
1990,wss.41022d0988f12b6fe3849910c5019154,{'Chair'},1.0,True,(),0.0376189257565014,True,(),"(3,)",[ 56.578075 130.70381   75.765274],True,(),True,(),True,(),560281.9256174006,[1503.97901754 3474.41633092 2014.02013684],True,(),True,607711.0,True,(),True,32454.0,True,(),True,(),
1991,wss.410684f543d90f55f67e78e30a2445a0,"{'Cabinet', 'Sideboard'}",2.0,True,(),0.0123135568151362,True,(),"(3,)",[170.40239   42.903507  20.942774],True,(),True,(),True,(),153109.69149389208,[13838.60021586  3484.24972931  1700.78997599],True,(),True,4620812.0,True,(),True,20735.0,True,(),True,(),
1992,wss.4106b3d95b6dc95caacb7aee27fab780,{'Couch'},1.0,True,(),2.8032260734603503e-05,True,(),"(3,)",[211.92444  67.03831 106.32973],True,(),True,(),True,(),1510632.4610369636,[7560019.57909862 2391469.97934586 3793120.04146511],True,(),True,7187153.0,True,(),True,27533.0,True,(),True,(),
1993,wss.410926e02c09f5bbd9719c88344070a3,{'PottedPlant'},1.0,True,(),0.0001232244919468684,True,(),"(3,)",[71.43188 98.75901 64.55362],True,(),True,(),True,(),455396.2074836041,[579688.97961292 801456.01284023 523870.04385325],True,(),True,3598240.0,True,(),True,32322.0,True,(),True,(),
1994,wss.410929ffbab73f7b04e3108b1fce4da,{'PersonStanding'},1.0,True,(),0.0196484800673744,True,(),"(3,)",[ 26.891281 139.36902   44.429596],True,(),True,(),True,(),166513.74991899685,[1368.61889102 7093.11964702 2261.22304869],True,(),True,304720.0,True,(),True,27791.0,True,(),True,(),
1995,wss.4120e041a19fed34ea5fc0533169f025,{'Guitar'},1.0,True,(),0.00012702894017259492,True,(),"(3,)",[106.29852    3.572689  34.006393],True,(),True,(),True,(),12914.660685628618,[836805.53309798  28125.0004538  267705.8704402 ],True,(),True,2360671.0,True,(),True,17688.0,True,(),True,(),
1996,wss.412289ded0359b326802d3678aa9d56b,"{'BeerBottle', 'Bottle'}",2.0,True,(),0.0008119848974232427,True,(),"(3,)",[ 9.363159 39.599545  9.448386],True,(),True,(),True,(),3503.242667923523,[11531.19846159 48768.81962419 11636.15977339],True,(),True,5778953.0,True,(),True,25819.0,True,(),True,(),
1997,wss.4125cf5a6e85244f2bf266a8f0187ce5,{'Gun'},1.0,True,(),0.0008952032857181276,True,(),"(3,)",[ 3.3041506 27.447828  92.76705  ],True,(),True,(),True,(),8413.20678912958,[  3690.95003639  30661.00006322 103626.79793516],True,(),True,1231932.0,True,(),True,17745.0,True,(),True,(),
1998,wss.413532ef068e89aa724d867867ccd9fb,{'Monitor'},1.0,True,(),0.0445754868238524,True,(),"(3,)",[65.74884  69.49408  24.653097],True,(),True,(),True,(),112643.82504376631,[1474.99993124 1559.02010167  553.063999  ],True,(),True,370123.0,True,(),True,60668.0,True,(),True,(),
1999,wss.41391118c374e765ff3ef8f363b2cc43,{'PottedPlant'},1.0,True,(),0.049185198487141,True,(),"(3,)",[ 61.14463 107.16816  61.14468],True,(),True,(),True,(),400666.2599036239,[1243.15102675 2178.87013362 1243.15204331],True,(),True,3771130.0,True,(),True,25493.0,True,(),True,(),
2000,wss.413f8963de404dd6c3c1160502619061,{'Piano'},1.0,True,(),0.030520824423415,True,(),"(3,)",[174.23302 138.18488  80.83593],True,(),True,(),True,(),1946235.6759643576,[5708.66034229 4527.56052992 2648.55001551],True,(),True,2169939.0,True,(),True,65749.0,True,(),True,(),
2001,wss.414772162ef70ec29109ad7f9c200d62,"{'_StanfordSceneDBModels', 'Mug', 'DrinkingUtensil'}",3.0,True,(),0.0031775178767334,True,(),"(3,)",[19.263702 22.322063 29.741156],True,(),True,(),True,(),12788.862728044425,[6062.49995981 7024.99997355 9359.87055109],True,(),True,219409.0,True,(),True,68792.0,True,(),True,(),
2002,wss.414c390128a57fb1de0e2ea00b1b12dd,{'Gun'},1.0,True,(),0.0072479255300607,True,(),"(3,)",[ 6.518484 52.033363 58.346546],True,(),True,(),True,(),19789.902364964724,[ 899.35857825 7179.06976061 8050.10285467],True,(),True,2190745.0,True,(),True,23342.0,True,(),True,(),
2003,wss.415a96bfbb45b3ee35836c728d324152,{'Vase'},1.0,True,(),0.0454514351446857,True,(),"(3,)",[31.959167 66.49636  31.959312],True,(),True,(),True,(),67918.91592548996,[ 703.1497883  1463.0200298   703.15297852],True,(),True,704662.0,True,(),True,34936.0,True,(),True,(),
2004,wss.415de627862a5fe950de3d37d8b14da,{'Cage'},1.0,True,(),0.0217516214321467,True,(),"(3,)",[22.29541  31.471842 22.29541 ],True,(),True,(),True,(),15644.190244568726,[1024.99990953 1446.87337899 1024.99990953],True,(),True,14782511.0,True,(),True,102470.0,True,(),True,(),
2005,wss.416674f64be11975bc4f8438441dcb1d,"{'_StanfordSceneDBModels', 'TV'}",2.0,True,(),0.0429784205182135,True,(),"(3,)",[83.34472  52.832882  5.961403],True,(),True,(),True,(),26250.094760700104,[1939.22249806 1229.28859095  138.7068889 ],True,(),True,349917.0,True,(),True,41706.0,True,(),True,(),
2006,wss.417f87a1ec01ac754ca84d60642ec7e8,{'Desk'},1.0,True,(),0.0003138174861837238,True,(),"(3,)",[ 96.84721 109.28192  73.92485],True,(),True,(),True,(),782394.6688762803,[308609.98594355 348234.00483178 235566.38254607],True,(),True,4298340.0,True,(),True,25600.0,True,(),True,(),
2007,wss.418003a4a24e2c18265d1076b4b6c5c,{'Vase'},1.0,True,(),0.0387229026511043,True,(),"(3,)",[46.467484 46.467484 46.467484],True,(),True,(),True,(),100333.84929461185,[1200.00002114 1200.00002114 1200.00002114],True,(),True,150156.0,True,(),True,43912.0,True,(),True,(),
2008,wss.4185eb13a6f35bccb75e01624252de22,{'Telephone'},1.0,True,(),0.0353636546017924,True,(),"(3,)",[22.986387   7.8238544 35.363647 ],True,(),True,(),True,(),6359.874133980137,[650.00032544 221.23998461 999.99978504],True,(),True,878750.0,True,(),True,25617.0,True,(),True,(),
2009,wss.41896e1532fe1e63bda72093f9b5aa73,{'Chair'},1.0,True,(),0.0011348779116838,True,(),"(3,)",[ 91.00915 111.04995  73.55598],True,(),True,(),True,(),743398.039758587,[80192.89922118 97851.89125343 64814.00267176],True,(),True,2436519.0,True,(),True,39474.0,True,(),True,(),
2010,wss.419f20227894dc7076a08c718ebb1576,{'Lamp'},1.0,True,(),0.003703520360469,True,(),"(3,)",[63.17254  65.2387   63.172432],True,(),True,(),True,(),260352.1893072197,[17057.4301884  17615.32100548 17057.40102695],True,(),True,31806554.0,True,(),True,44645.0,True,(),True,(),
2011,wss.41a047710c6f0fa1cad45966cda6cfb6,{'ComputerMouse'},1.0,True,(),0.0037510647838906,True,(),"(3,)",[12.029028   3.4474123 23.048943 ],True,(),True,(),True,(),955.8170571386614,[3206.83024502  919.04898972 6144.64007633],True,(),True,3252934.0,True,(),True,23034.0,True,(),True,(),
2012,wss.41ae076b4e6c511f57f9b16b02f002d5,{'Ruler'},1.0,True,(),0.0082114409152891,True,(),"(3,)",[ 5.320874   4.6110587 54.95847  ],True,(),True,(),True,(),1348.3984963783423,[ 647.98298556  561.5407512  6692.91426035],True,(),True,446706.0,True,(),True,16565.0,True,(),True,(),
2013,wss.41b946cebf6b76cb25d3c528e036a532,{'TrashBin'},1.0,True,(),0.0173182145164634,True,(),"(3,)",[47.625088 71.39001  47.625088],True,(),True,(),True,(),161923.1802917729,[2749.99988912 4122.2500121  2749.99988912],True,(),True,884359.0,True,(),True,102344.0,True,(),True,(),
2014,wss.41c002793fb78ecd73b3b0e3e8724599,"{'Bird', '_Attributes'}",2.0,True,(),0.0062776634128227,True,(),"(3,)",[ 6.4383545 24.978386  26.970734 ],True,(),True,(),True,(),4337.425456003091,[1025.59727666 3978.93043278 4296.3013826 ],True,(),True,891454.0,True,(),True,23332.0,True,(),True,(),
2015,wss.41c5a45c63f07f46c1c74fb098c415cf,"{'Lamp', 'CeilingLamp'}",2.0,True,(),0.0142820222807069,True,(),"(3,)",[ 22.8849  101.52667  22.73978],True,(),True,(),True,(),52834.23452294355,[1602.35711373 7108.70407597 1592.19608772],True,(),True,7200624.0,True,(),True,16927.0,True,(),True,(),
2016,wss.41c5dd936949a6a083da7f4ae241cd9,{'Printer'},1.0,True,(),0.0209324148571713,True,(),"(3,)",[41.652992 28.219198 39.07789 ],True,(),True,(),True,(),45932.70011175923,[1989.87991993 1348.11000988 1866.86009553],True,(),True,2724258.0,True,(),True,67808.0,True,(),True,(),
2017,wss.41c9a91828c3889ea98694ffba6f640b,{'_StanfordSceneDBModels'},1.0,True,(),0.0098896011024991,True,(),"(3,)",[16.379652 25.557795 43.402195],True,(),True,(),True,(),18169.364886645188,[1656.25001759 2584.30999745 4388.6699322 ],True,(),True,1631615.0,True,(),True,32871.0,True,(),True,(),
2018,wss.41c9cf04223c323b2d9fe390e23fd20f,{'_StanfordSceneDBModels'},1.0,True,(),0.0012288312093641,True,(),"(3,)",[23.350742 28.35024  23.35068 ],True,(),True,(),True,(),15458.130075568284,[19002.39985936 23070.89841466 19002.34940491],True,(),True,957774.0,True,(),True,105811.0,True,(),True,(),
2019,wss.41cd1948c24f7ffd6679845e2188d82d,{'Monitor'},1.0,True,(),0.0382701754890765,True,(),"(3,)",[71.21253  63.8052   24.931526],True,(),True,(),True,(),113282.11563011052,[1860.78399406 1667.23040029  651.46097925],True,(),True,809328.0,True,(),True,70547.0,True,(),True,(),
2020,wss.41e5bda56f6e840e8a1430c80ad4e85,"{'_StanfordSceneDBModels', '_SceneGalleryModels', 'WallArt'}",3.0,True,(),0.0269205996031243,True,(),"(3,)",[143.39069  179.86502    7.189148],True,(),True,(),True,(),185415.0955384681,[5326.43002437 6681.31552238  267.05006969],True,(),True,199456.0,True,(),True,39724.0,True,(),True,(),
2021,wss.41e5c55dde0d8caa35836c728d324152,"{'Lamp', 'FloorLamp'}",2.0,True,(),0.0229587052050839,True,(),"(3,)",[ 27.11679  171.73824   27.116638],True,(),True,(),True,(),126281.90627935437,[1181.11146764 7480.31034267 1181.10484706],True,(),True,8048.0,True,(),True,24306.0,True,(),True,(),
2022,wss.41efae18a5376bb4fc50236094ae9e18,{'Guitar'},1.0,True,(),0.0034938639903276,True,(),"(3,)",[31.842659 73.36996  78.055115],True,(),True,(),True,(),182359.74501346672,[ 9113.88053117 20999.66117832 22340.62780237],True,(),True,23245239.0,True,(),True,27577.0,True,(),True,(),
2023,wss.41f3ad2781ee196bad0e80a2288e336,"{'DeskLamp', 'Lamp', 'TableLamp'}",3.0,True,(),0.0419042337574346,True,(),"(3,)",[44.12097  62.689148 44.12097 ],True,(),True,(),True,(),122034.45645330237,[1052.90005433 1496.0098868  1052.90005433],True,(),True,4416115.0,True,(),True,25932.0,True,(),True,(),
2024,wss.41f793f8e68ec13ad59349122c0b3482,{'Elephant'},1.0,True,(),0.0003337181342877973,True,(),"(3,)",[ 9.117914 11.957175 18.887245],True,(),True,(),True,(),2059.172316580293,[27322.20117273 35830.16255775 56596.39995384],True,(),True,19821381.0,True,(),True,30817.0,True,(),True,(),
2025,wss.41fa184c56e07387139f158558905250,"{'Horse', '_Attributes'}",2.0,True,(),0.0103385751872305,True,(),"(3,)",[ 36.94748 105.30604 127.28646],True,(),True,(),True,(),495245.2429683883,[ 3573.74970253 10185.7401134  12311.7990337 ],True,(),True,16120172.0,True,(),True,28098.0,True,(),True,(),
2026,wss.41ffb4ec3d22e9dd9e7e7bd5f870f40d,"{'Table', 'CoffeeTable'}",2.0,True,(),0.0289998542160695,True,(),"(3,)",[127.72513   55.09975   52.750732],True,(),True,(),True,(),371239.75063793774,[4404.33696833 1900.00093068 1818.99990279],True,(),True,134425.0,True,(),True,22908.0,True,(),True,(),
2027,wss.420321d376caaa07a267899cf8ceb299,{'LightSwitch'},1.0,True,(),0.0912996090643807,True,(),"(3,)",[27.450123  27.45005    3.1751175],True,(),True,(),True,(),2392.4740522200173,[300.65980875 300.65900918  34.77690137],True,(),True,529051.0,True,(),True,24011.0,True,(),True,(),
